,x1,v1,x2,v2,x3,v3,x4,v4,x5,v5
26,250.00000220888398,20.000000199729087,265.000002208884,20.000000199729087,280.00000220888404,20.000000199729087,295.00000220888404,20.000000199729087,310.0000022088841,20.000000199729087
27,260.00000230874855,20.000000199729087,275.00000230874855,20.000000199729087,290.0000023087486,20.000000199729087,305.0000023087486,20.000000199729087,320.00000230874866,20.000000199729087
28,270.0000024086131,20.000000199729087,285.0000024086131,20.000000199729087,300.00000240861317,20.000000199729087,315.00000240861317,20.000000199729087,330.0000024086132,20.000000199729087
29,280.0000025084777,20.000000199729087,295.0000025084777,20.000000199729087,310.00000250847773,20.000000199729087,325.00000250847773,20.000000199729087,340.0000025084778,20.000000199729087
30,290.00000260834224,20.000000199729087,305.00000260834224,20.000000199729087,320.0000026083423,20.000000199729087,335.0000026083423,20.000000199729087,350.00000260834236,20.000000199729087
31,300.0000027082068,20.000000199729087,315.0000027082068,20.000000199729087,330.00000270820686,20.000000199729087,345.00000270820686,20.000000199729087,360.0000027082069,20.000000199729087
32,310.0000028080714,20.000000199729087,325.0000028080714,20.000000199729087,340.00000280807143,20.000000199729087,355.00000280807143,20.000000199729087,370.0000028080715,20.000000199729087
33,320.00000290793594,20.000000199729087,335.00000290793594,20.000000199729087,350.000002907936,20.000000199729087,365.000002907936,20.000000199729087,380.00000290793605,20.000000199729087
34,330.0000030078005,20.000000199729087,345.0000030078005,20.000000199729087,360.00000300780056,20.000000199729087,375.00000300780056,20.000000199729087,390.0000030078006,20.000000199729087
35,340.00000310766507,20.000000199729087,355.00000310766507,20.000000199729087,370.0000031076651,20.000000199729087,385.0000031076651,20.000000199729087,400.0000031076652,20.000000199729087
36,350.00000320752963,20.000000199729087,365.00000320752963,20.000000199729087,380.0000032075297,20.000000199729087,395.0000032075297,20.000000199729087,410.00000320752974,20.000000199729087
37,360.0000033073942,20.000000199729087,375.0000033073942,20.000000199729087,390.00000330739425,20.000000199729087,405.00000330739425,20.000000199729087,420.0000033073943,20.000000199729087
38,370.00000340725876,20.000000199729087,385.00000340725876,20.000000199729087,400.0000034072588,20.000000199729087,415.0000034072588,20.000000199729087,430.0000034072589,20.000000199729087
39,380.0000035071233,20.000000199729087,395.0000035071233,20.000000199729087,410.0000035071234,20.000000199729087,425.0000035071234,20.000000199729087,440.00000350712344,20.000000199729087
40,390.0000036069879,20.000000199729087,405.0000036069879,20.000000199729087,420.00000360698795,20.000000199729087,435.00000360698795,20.000000199729087,450.000003606988,20.000000199729087
41,400.00000370685245,20.000000199729087,415.00000370685245,20.000000199729087,430.0000037068525,20.000000199729087,445.0000037068525,20.000000199729087,460.00000370685257,20.000000199729087
42,410.000003806717,20.000000199729087,425.000003806717,20.000000199729087,440.0000038067171,20.000000199729087,455.0000038067171,20.000000199729087,470.00000380671713,20.000000199729087
43,420.0000039065816,20.000000199729087,435.0000039065816,20.000000199729087,450.00000390658164,20.000000199729087,465.00000390658164,20.000000199729087,480.0000039065817,20.000000199729087
44,430.00000400644615,20.000000199729087,445.00000400644615,20.000000199729087,460.0000040064462,20.000000199729087,475.0000040064462,20.000000199729087,490.00000400644626,20.000000199729087
45,440.0000041063107,20.000000199729087,455.0000041063107,20.000000199729087,470.00000410631077,20.000000199729087,485.00000410631077,20.000000199729087,500.0000041063108,20.000000199729087
46,450.0000042061753,20.000000199729087,465.0000042061753,20.000000199729087,480.00000420617533,20.000000199729087,495.00000420617533,20.000000199729087,510.0000042061754,20.000000199729087
47,460.00000430603984,20.000000199729087,475.00000430603984,20.000000199729087,490.0000043060399,20.000000199729087,505.0000043060399,20.000000199729087,520.00000430604,20.000000199729087
48,470.0000044059044,20.000000199729087,485.0000044059044,20.000000199729087,500.00000440590446,20.000000199729087,515.0000044059044,20.000000199729087,530.0000044059045,20.000000199729087
49,480.00000450576897,20.000000199729087,495.00000450576897,20.000000199729087,510.000004505769,20.000000199729087,525.000004505769,20.000000199729087,540.0000045057691,20.000000199729087
50,490.00000460563353,20.000000199729087,505.00000460563353,20.000000199729087,520.0000046056335,20.000000199729087,535.0000046056335,20.000000199729087,550.0000046056336,20.000000199729087
51,500.0000047054981,20.000000199729087,515.0000047054981,20.000000199729087,530.0000047054981,20.000000199729087,545.0000047054981,20.000000199729087,560.0000047054982,20.000000199729087
52,510.00000480536266,20.000000199729087,525.0000048053627,20.000000199729087,540.0000048053627,20.000000199729087,555.0000048053627,20.000000199729087,570.0000048053628,20.000000199729087
53,520.0000049052272,20.000000199729087,535.0000049052272,20.000000199729087,550.0000049052272,20.000000199729087,565.0000049052272,20.000000199729087,580.0000049052273,20.000000199729087
54,530.0000050050918,20.000000199729087,545.0000050050918,20.000000199729087,560.0000050050918,20.000000199729087,575.0000050050918,20.000000199729087,590.0000050050919,20.000000199729087
55,540.0000051049564,20.000000199729087,555.0000051049564,20.000000199729087,570.0000051049564,20.000000199729087,585.0000051049564,20.000000199729087,600.0000051049565,20.000000199729087
56,550.0000052048209,20.000000199729087,565.0000052048209,20.000000199729087,580.0000052048209,20.000000199729087,595.0000052048209,20.000000199729087,610.000005204821,20.000000199729087
57,560.0000053046855,20.000000199729087,575.0000053046855,20.000000199729087,590.0000053046855,20.000000199729087,605.0000053046855,20.000000199729087,620.0000053046856,20.000000199729087
58,570.00000540455,20.000000199729087,585.00000540455,20.000000199729087,600.00000540455,20.000000199729087,615.00000540455,20.000000199729087,630.0000054045502,20.000000199729087
59,580.0000055044146,20.000000199729087,595.0000055044146,20.000000199729087,610.0000055044146,20.000000199729087,625.0000055044146,20.000000199729087,640.0000055044147,20.000000199729087
60,590.0000056042792,20.000000199729087,605.0000056042792,20.000000199729087,620.0000056042792,20.000000199729087,635.0000056042792,20.000000199729087,650.0000056042793,20.000000199729087
61,600.0000057041437,20.000000199729087,615.0000057041437,20.000000199729087,630.0000057041437,20.000000199729087,645.0000057041437,20.000000199729087,660.0000057041439,20.000000199729087
62,610.0000058040083,20.000000199729087,625.0000058040083,20.000000199729087,640.0000058040083,20.000000199729087,655.0000058040083,20.000000199729087,670.0000058040084,20.000000199729087
63,620.0000059038729,20.000000199729087,635.0000059038729,20.000000199729087,650.0000059038729,20.000000199729087,665.0000059038729,20.000000199729087,680.000005903873,20.000000199729087
64,630.0000060037374,20.000000199729087,645.0000060037374,20.000000199729087,660.0000060037374,20.000000199729087,675.0000060037374,20.000000199729087,690.0000060037376,20.000000199729087
65,640.000006103602,20.000000199729087,655.000006103602,20.000000199729087,670.000006103602,20.000000199729087,685.000006103602,20.000000199729087,700.0000061036021,20.000000199729087
66,650.0000062034666,20.000000199729087,665.0000062034666,20.000000199729087,680.0000062034666,20.000000199729087,695.0000062034666,20.000000199729087,710.0000062034667,20.000000199729087
67,660.0000063033311,20.000000199729087,675.0000063033311,20.000000199729087,690.0000063033311,20.000000199729087,705.0000063033311,20.000000199729087,720.0000063033312,20.000000199729087
68,670.0000064031957,20.000000199729087,685.0000064031957,20.000000199729087,700.0000064031957,20.000000199729087,715.0000064031957,20.000000199729087,730.0000064031958,20.000000199729087
69,680.0000065030603,20.000000199729087,695.0000065030603,20.000000199729087,710.0000065030603,20.000000199729087,725.0000065030603,20.000000199729087,740.0000065030604,20.000000199729087
70,690.0000066029248,20.000000199729087,705.0000066029248,20.000000199729087,720.0000066029248,20.000000199729087,735.0000066029248,20.000000199729087,750.0000066029249,20.000000199729087
71,700.0000067027894,20.000000199729087,715.0000067027894,20.000000199729087,730.0000067027894,20.000000199729087,745.0000067027894,20.000000199729087,760.0000067027895,20.000000199729087
72,710.000006802654,20.000000199729087,725.000006802654,20.000000199729087,740.000006802654,20.000000199729087,755.000006802654,20.000000199729087,770.0000068026541,20.000000199729087
73,720.0000069025185,20.000000199729087,735.0000069025185,20.000000199729087,750.0000069025185,20.000000199729087,765.0000069025185,20.000000199729087,780.0000069025186,20.000000199729087
74,730.0000070023831,20.000000199729087,745.0000070023831,20.000000199729087,760.0000070023831,20.000000199729087,775.0000070023831,20.000000199729087,790.0000070023832,20.000000199729087
75,740.0000071022477,20.000000199729087,755.0000071022477,20.000000199729087,770.0000071022477,20.000000199729087,785.0000071022477,20.000000199729087,800.0000071022478,20.000000199729087
76,750.0000072021122,20.000000199729087,765.0000072021122,20.000000199729087,780.0000072021122,20.000000199729087,795.0000072021122,20.000000199729087,810.0000072021123,20.000000199729087
77,760.0000073019768,20.000000199729087,775.0000073019768,20.000000199729087,790.0000073019768,20.000000199729087,805.0000073019768,20.000000199729087,820.0000073019769,20.000000199729087
78,770.0000074018413,20.000000199729087,785.0000074018413,20.000000199729087,800.0000074018413,20.000000199729087,815.0000074018413,20.000000199729087,830.0000074018415,20.000000199729087
79,780.0000075017059,20.000000199729087,795.0000075017059,20.000000199729087,810.0000075017059,20.000000199729087,825.0000075017059,20.000000199729087,840.000007501706,20.000000199729087
80,790.0000076015705,20.000000199729087,805.0000076015705,20.000000199729087,820.0000076015705,20.000000199729087,835.0000076015705,20.000000199729087,850.0000076015706,20.000000199729087
81,800.000007701435,20.000000199729087,815.000007701435,20.000000199729087,830.000007701435,20.000000199729087,845.000007701435,20.000000199729087,860.0000077014352,20.000000199729087
82,810.0000078012996,20.000000199729087,825.0000078012996,20.000000199729087,840.0000078012996,20.000000199729087,855.0000078012996,20.000000199729087,870.0000078012997,20.000000199729087
83,820.0000079011642,20.000000199729087,835.0000079011642,20.000000199729087,850.0000079011642,20.000000199729087,865.0000079011642,20.000000199729087,880.0000079011643,20.000000199729087
84,830.0000080010287,20.000000199729087,845.0000080010287,20.000000199729087,860.0000080010287,20.000000199729087,875.0000080010287,20.000000199729087,890.0000080010288,20.000000199729087
85,840.0000081008933,20.000000199729087,855.0000081008933,20.000000199729087,870.0000081008933,20.000000199729087,885.0000081008933,20.000000199729087,900.0000081008934,20.000000199729087
86,850.0000082007579,20.000000199729087,865.0000082007579,20.000000199729087,880.0000082007579,20.000000199729087,895.0000082007579,20.000000199729087,910.000008200758,20.000000199729087
87,860.0000083006224,20.000000199729087,875.0000083006224,20.000000199729087,890.0000083006224,20.000000199729087,905.0000083006224,20.000000199729087,920.0000083006225,20.000000199729087
88,870.000008400487,20.000000199729087,885.000008400487,20.000000199729087,900.000008400487,20.000000199729087,915.000008400487,20.000000199729087,930.0000084004871,20.000000199729087
89,880.0000085003516,20.000000199729087,895.0000085003516,20.000000199729087,910.0000085003516,20.000000199729087,925.0000085003516,20.000000199729087,940.0000085003517,20.000000199729087
90,890.0000086002161,20.000000199729087,905.0000086002161,20.000000199729087,920.0000086002161,20.000000199729087,935.0000086002161,20.000000199729087,950.0000086002162,20.000000199729087
91,900.0000087000807,20.000000199729087,915.0000087000807,20.000000199729087,930.0000087000807,20.000000199729087,945.0000087000807,20.000000199729087,960.0000087000808,20.000000199729087
92,910.0000087999452,20.000000199729087,925.0000087999452,20.000000199729087,940.0000087999452,20.000000199729087,955.0000087999452,20.000000199729087,970.0000087999454,20.000000199729087
93,920.0000088998098,20.000000199729087,935.0000088998098,20.000000199729087,950.0000088998098,20.000000199729087,965.0000088998098,20.000000199729087,980.0000088998099,20.000000199729087
94,930.0000089996744,20.000000199729087,945.0000089996744,20.000000199729087,960.0000089996744,20.000000199729087,975.0000089996744,20.000000199729087,990.0000089996745,20.000000199729087
95,940.0000090995389,20.000000199729087,955.0000090995389,20.000000199729087,970.0000090995389,20.000000199729087,985.0000090995389,20.000000199729087,1000.000009099539,20.000000199729087
96,950.0000091994035,20.000000199729087,965.0000091994035,20.000000199729087,980.0000091994035,20.000000199729087,995.0000091994035,20.000000199729087,1010.0000091994036,20.000000199729087
97,960.0000092992681,20.000000199729087,975.0000092992681,20.000000199729087,990.0000092992681,20.000000199729087,1005.0000092992681,20.000000199729087,1020.0000092992682,20.000000199729087
98,970.0000093991326,20.000000199729087,985.0000093991326,20.000000199729087,1000.0000093991326,20.000000199729087,1015.0000093991326,20.000000199729087,1030.0000093991328,20.000000199729087
99,980.0000094989972,20.000000199729087,995.0000094989972,20.000000199729087,1010.0000094989972,20.000000199729087,1025.000009498997,20.000000199729087,1040.0000094989973,20.000000199729087
100,990.0000095988618,20.000000199729087,1005.0000095988618,20.000000199729087,1020.0000095988618,20.000000199729087,1035.0000095988617,20.000000199729087,1050.0000095988619,20.000000199729087
