0,1,2,3
40.0,5.0,19.0,5.0
40.484999999850466,4.699999997009303,19.489744367368576,4.7948873473715485
40.939999999401635,4.399999994014067,19.96605662746941,4.7313578546451245
41.36499999865332,4.099999991019525,20.440444125057674,4.756392097120161
41.75999999760559,3.7999999880259105,20.91972335162289,4.82919243418406
42.12499999625856,3.4999999850335946,21.407142745573307,4.919195444824346
42.4599999946124,3.199999982043226,21.90339175595755,5.005784762860478
42.76499999266849,2.899999979078541,22.407493755811874,5.076255234225974
43.039999990428996,2.599999976131546,22.917453366593612,5.122936981408779
43.28499998789743,2.299999973237087,23.430780140488846,5.1435984964959705
43.49999998557102,1.9999999802347097,23.944996245173822,5.140723597203545
43.69999998357893,1.9999999800408303,24.457506379773857,5.109479094797155
43.89999998158204,1.9999999800417685,24.965108091282353,5.04255513537277
44.09999997958898,1.9999999801178416,25.463852131874905,4.932325676478178
44.29999997759796,1.9999999801206791,25.949279380833133,4.776219302686196
44.49999997560323,1.99999998004486,26.41685309953028,4.575255071256738
44.69999997361069,1.9999999801267847,26.862271507850533,4.333113095148338
44.89999997162353,1.9999999801300754,27.281727304571696,4.056002839274913
45.09999996963245,1.999999980048446,27.672327588463467,3.756002838560515
45.299999967640524,1.9999999801371968,28.032927872224917,3.456002836668325
45.49999996565101,1.9999999801410584,28.363528155768194,3.156002834175357
45.69999996366532,1.9999999801451434,28.6641284390421,2.8560028313027903
45.89999996167166,1.9999999800542254,28.934728722023696,2.55600282832835
46.099999959680716,1.999999980154067,29.175329004711255,2.2560028254193205
46.29999995769637,1.9999999801589534,29.388129144987214,1.999999980099854
46.49999995571253,1.9999999801642203,29.588129142994664,1.999999980049086
46.699999953725126,1.999999980169719,29.788129140998365,1.9999999800411274
46.89999995173255,1.9999999800637287,29.988129139000055,1.999999980013082
47.09999994973745,1.9999999800660435,30.188129137000978,1.999999980011909
47.29999994774253,1.9999999800685329,30.38812913500184,1.9999999800111445
47.4999999457478,1.9999999800712174,30.588129133002653,1.9999999800106871
47.69999994375329,1.9999999800741206,30.788129131003444,1.9999999800104793
47.899999941759006,1.9999999800772708,30.988129129004232,1.99999998001048
48.09999993977206,1.9999999802224502,31.188129127005965,1.999999980029403
48.29999993778926,1.9999999802327824,31.388129125008223,1.9999999800304629
48.49999993580729,1.999999980244121,31.58812912301059,1.9999999800320634
48.69999993382622,1.9999999802566208,31.7881291210131,1.9999999800342734
48.89999993184615,1.9999999802704698,31.98812911901582,1.9999999800372525
49.09999992986721,1.9999999802858988,32.18812911701882,1.999999980041286
49.299999927889516,1.9999999803031945,32.38812911502218,1.9999999800466401
49.49999992591323,1.9999999803227178,32.588129113026035,1.9999999800538122
49.69999992393855,1.9999999803449282,32.78812911103056,1.99999998006353
49.899999921965694,1.9999999803704218,32.988129109035995,1.999999980076896
50.09999991999495,1.9999999803999846,33.18812910704271,1.9999999800958301
50.29999991802668,1.9999999804346753,33.38812910505126,1.9999999801231485
50.49999991605704,1.9999999801726667,33.58812910306036,1.9999999800587276
50.69999991408766,1.999999980525898,33.78812910107275,1.9999999802184527
50.89999991212461,1.9999999802131514,33.98812909908922,1.9999999801110202
51.09999991016322,1.9999999806655786,34.18812909711444,1.9999999804488313
51.29999990821042,1.9999999802784352,34.38812909514926,1.9999999802475146
51.499999906240774,1.9999999803287851,34.58812909318087,1.9999999803846897
51.699999904277284,1.9999999804013646,34.78812909122962,1.9999999805902364
51.899999902419225,1.9999999824375507,34.98812908930043,1.9999999808259106
52.1011884095856,2.023770160890095,35.18812908739099,1.9999999809853484
52.30591587826857,2.070779212769351,35.38812908548871,1.9999999809690536
52.51624700148589,2.135843251576951,35.5881290835784,1.9999999808247435
52.73378849964038,2.2149867115128874,35.78812908165237,1.999999980654539
52.95979678234466,2.3051789425726623,35.98812907971085,1.9999999805151423
53.19526244443935,2.4041342993211234,36.188129077757296,1.999999980413648
53.44097688883731,2.510154588638077,36.388129075795256,1.9999999803455573
53.6975860936193,2.6220295070016775,36.5881290738277,1.999999980303444
53.96563484777056,2.7389455760235903,36.78812907185675,1.9999999802774542
54.24560374659992,2.860432400563568,36.98812906988388,1.9999999802652078
54.5379417151089,2.986326969615963,37.18812906791031,1.9999999802633956
54.84309249525808,3.1166886333674686,37.388129065937235,1.9999999802750856
55.16152849749821,3.2520314114350386,37.58812906396643,1.999999980308811
55.49378213474317,3.3930413334641614,37.788129062600625,1.9999999923751497
55.840466336380125,3.5406426992747875,37.99034218545477,2.0442624647078973
56.2022971687827,3.695973948776729,38.1991584122785,2.1320620717667214
56.5801136639023,3.860355953615347,38.418809918906966,2.2609680608025466
56.97489173968413,4.035205562021257,38.65326563555838,2.4281462722255993
57.387783151904394,4.222622682384038,38.90622659398489,2.6310728963048318
57.82016106898577,4.4249356592435,39.18093420034766,2.863079230950573
58.27326993542655,4.637241669571984,39.479961690869565,3.1174705794874935
58.74795928941726,4.856545410242145,39.80538242770963,3.3909441573138586
59.244834793137805,5.080964664168687,40.15884390413372,3.6782853711677994
59.76432578452536,5.308855163582492,40.5415449390838,3.9757353278337977
60.3067126691123,5.538882528156326,40.95411847194309,4.275735329351884
60.872157340693,5.770010903457763,41.39669200499918,4.57573533176981
61.46074588070264,6.001759896735042,41.869265538307026,4.875735334387026
62.07250299035617,6.233382296335665,42.371839071880494,5.175735337082194
62.707383077645446,6.464219449449868,42.90441260572518,5.475735339811527
63.36529574395914,6.694033876823988,43.46698613984355,5.775735342556022
64.04612188264969,6.922488896987085,44.059559674213126,6.07573534483564
64.74970753265238,7.149224103066861,44.68213320880571,6.375735347015939
65.47588631190919,7.374351482069296,45.33470674360455,6.675735348960948
66.22448947871379,7.5977118540227755,46.01728027861716,6.975735351291281
66.99532575442345,7.819013660170418,46.729823938593,7.27513784822546
67.78820194721257,8.038510195611915,47.47139750647323,7.5563335093790975
68.60291177038854,8.255686267907551,48.24031611455385,7.82203865223327
69.43922047128544,8.470487750030319,49.03517382492064,8.075115555102473
70.29687787081255,8.682660240511893,49.8547430112981,8.31626817244667
71.17562974502893,8.892377243815487,50.69788272460084,8.546526093608096
72.07522520762888,9.099532008183614,51.563543649613216,8.766692406639393
72.99540759125166,9.304115664272171,52.45081983134119,8.97883122792016
73.93590679455808,9.505868401856276,53.35892102660968,9.183192677449647
74.89644520379399,9.704899782861833,54.287123024794866,9.380847286254134
75.87673034320414,9.900803005341192,55.23475545485561,9.571801314960785
76.8764524141667,10.09363841390983,56.201244582166325,9.757981231253531
77.89527975117979,10.282908326351862,57.1861157952423,9.939443030266062
78.9328396467253,10.468289584558233,58.18890594639693,10.11635999282648
79.98872245098856,10.649366500707007,59.20918705378696,10.289262154974226
81.06245551149227,10.82529470936717,60.246510072169706,10.457198212680693
82.15351684075675,10.99593187592244,61.30044549782605,10.621510300446072
