0,1
1.0,1.0
-3.0000000299987786,-3.000000029998889
-3.0000000299864933,-3.000000029991406
-3.000000029990542,-3.0000000299916465
-3.0000000299910967,-3.0000000299902356
-3.000000029989107,-3.0000000299878624
-3.0000000299860368,-3.000000029983282
-3.000000029979961,-3.0000000299744456
-3.0000000299614284,-3.0000000299488767
-2.9999999301168376,-2.9999999301225198
3.692214442646962e-11,3.725278816856574e-11
5.555524007321588e-13,1.0381644315269718e-12
4.184739411729519e-13,1.0010065293704362e-12
6.255656918900738e-13,1.0388707767200724e-12
5.682811822752586e-13,9.273335272132266e-13
2.1185862096465864e-13,3.2249311135672447e-13
2.201028332986934e-13,3.080588111357129e-13
6.244095036242571e-13,7.975781644512209e-13
6.528116272176026e-13,7.473921609793421e-13
1.0130171936500722e-12,7.056108139560389e-13
2.586663101744799e-13,2.36432249097996e-13
7.444714943158362e-13,6.144028518250693e-13
7.770719891680044e-13,5.853910735015922e-13
3.0300211698805323e-13,2.1031392239934858e-13
3.36338580128196e-13,2.1391028734562662e-13
1.0076749766865998e-12,-1.3378306380994997e-13
1.1143094388077693e-12,6.23758896211993e-13
1.1652367218605944e-12,6.385481130654657e-13
4.526425468469275e-13,2.4072661483379436e-13
4.882913005054547e-13,2.508312002082047e-13
1.4331959480759715e-12,7.146225829338838e-13
1.5128010384960918e-12,7.414821134155655e-13
1.5785605231384926e-12,7.815729323449684e-13
1.6633177320137344e-12,7.317449519710756e-13
6.222847035681316e-13,3.092801877791704e-13
1.7766374781578114e-12,8.923593595493636e-13
1.8087002652139734e-12,9.25541286041584e-13
1.88617544781108e-12,9.625207608821089e-13
1.8385449045761315e-12,9.946843848127483e-13
1.875060330825421e-12,1.1252982939062027e-12
6.878367102088383e-13,3.9562550603215467e-13
1.93518738600832e-12,1.1405540154081052e-12
5.191760485019629e-11,3.145768264785913e-11
2.034143361045841e-12,1.2408035321300107e-12
2.0837299904215866e-12,1.3303625795962261e-12
2.1888969958831196e-12,1.4247050524183856e-12
2.310058736738892e-12,1.5352171312931573e-12
8.923551149165113e-13,5.951371110775419e-13
9.328448838370341e-13,6.183125701269492e-13
2.749898932413182e-12,1.8251059498773404e-12
1.057126144312879e-12,6.967249833035641e-13
2.7658900277308153e-12,2.034110195126487e-12
3.288266034819977e-12,2.1486046449405314e-12
3.4080666883233696e-12,2.2655649182725242e-12
1.419767689621053e-12,8.65362929278395e-13
1.528080750149234e-12,9.072272331346343e-13
4.5920958331931894e-12,2.628384993140359e-12
1.8070503096487628e-12,9.950611312507723e-13
5.410147465128103e-12,2.8661759987118487e-12
5.963450275842464e-12,2.9924751734510064e-12
6.534082266429271e-12,3.1347284701158812e-12
2.648280593851962e-12,1.2138669484830665e-12
8.169023622608074e-12,3.94889578427573e-12
3.3206411639058865e-12,1.4349332337673799e-12
1.0567288112206837e-11,4.268642716542724e-12
1.1856192065698094e-11,4.6269903246324746e-12
1.3297130682609274e-11,5.045908203980556e-12
1.48897886731352e-11,5.549313108991522e-12
1.6633921288007545e-11,6.156562559295664e-12
1.851984347523625e-11,6.815838985676118e-12
2.0540393816736296e-11,7.571410332002438e-12
2.1776086986875562e-11,8.435454019765634e-12
2.5445410457057713,3.4205328782937017e-12
3.0000000297255323,1.0573026555530093e-11
3.0000000297219644,1.1890295606060468e-11
3.0000000297217078,1.3418530506882329e-11
3.000000029719715,1.5153707986560165e-11
3.000000029718296,0.8223346250803957
3.0000000297173663,3.0000000297853804
3.0000000297197014,3.0000000297779725
3.0000000297199967,3.0000000297705447
3.000000029720555,3.0000000297626133
3.000000029724179,3.0000000297542093
3.0000000297251783,3.0000000297452756
3.000000029721552,3.000000029731589
3.0000000297178833,3.0000000297172327
3.0000000297110554,3.0000000296991285
3.000000029703654,3.0000000296801312
3.00000002969956,3.000000029660637
3.0000000296917197,3.000000029644318
3.0000000296872065,3.0000000296245206
3.0000000296788145,3.0000000296050273
3.0000000296738416,3.0000000295912486
