1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
3.052500000024978277e+01,5.500000004995682090e+00,1.052500000024978455e+01,5.500000004995682090e+00
3.110000000099910267e+01,6.000000009990701599e+00,1.110000000099910444e+01,6.000000009990701599e+00
3.172500000224788508e+01,6.500000014984895991e+00,1.172500000224788330e+01,6.500000014984895991e+00
3.240000000399602698e+01,7.000000019978039667e+00,1.240000000399603053e+01,7.000000019978039667e+00
3.312500000624342533e+01,7.500000024969821766e+00,1.312500000624342533e+01,7.500000024969821766e+00
3.390000000898991317e+01,8.000000029959792869e+00,1.390000000898990429e+01,8.000000029959792869e+00
3.472500001223526311e+01,8.500000034947277072e+00,1.472500001223525778e+01,8.500000034947277072e+00
3.560000001597919095e+01,9.000000039931229878e+00,1.560000001597918384e+01,9.000000039931229878e+00
3.652500002022123482e+01,9.500000044909910457e+00,1.652500002022123837e+01,9.500000044909910457e+00
3.750000002496074814e+01,1.000000004988021551e+01,1.750000002496074814e+01,1.000000004988021551e+01
3.852500003019655139e+01,1.050000005483598287e+01,1.852500003019655850e+01,1.050000005483598287e+01
3.960000003592649875e+01,1.100000005976292883e+01,1.960000003592650231e+01,1.100000005976292883e+01
4.072500004214556668e+01,1.150000006461844038e+01,2.072500004214557023e+01,1.150000006461844038e+01
4.190000004883624740e+01,1.200000006919527173e+01,2.190000004883625451e+01,1.200000006919527173e+01
4.312500005516648827e+01,1.250000005740945141e+01,2.312500005516649182e+01,1.250000005740945141e+01
4.437540418443822432e+01,1.250808252802522169e+01,2.437540418443822432e+01,1.250808252802522169e+01
4.562606626684264910e+01,1.250515912006339825e+01,2.562606626684265620e+01,1.250515912006339825e+01
4.687649838882580866e+01,1.250348331959985870e+01,2.687649838882581577e+01,1.250348331959985870e+01
4.812679515298915334e+01,1.250245196366700107e+01,2.812679515298916400e+01,1.250245196366700107e+01
4.937700664993020183e+01,1.250177797515402034e+01,2.937700664993021604e+01,1.250177797515402034e+01
5.062716132376281308e+01,1.250131550149821180e+01,3.062716132376282729e+01,1.250131550149821180e+01
5.187727636496259720e+01,1.250098532249733196e+01,3.187727636496260430e+01,1.250098532249733196e+01
5.312736272049001940e+01,1.250074178805113334e+01,3.312736272049002650e+01,1.250074178805113334e+01
5.437742767127643617e+01,1.250055722767727140e+01,3.437742767127644328e+01,1.250055722767727140e+01
5.562747623925176299e+01,1.250041413182929873e+01,3.562747623925177010e+01,1.250041413182929873e+01
5.687751199615646414e+01,1.250030100626475793e+01,3.687751199615647835e+01,1.250030100626475793e+01
5.812753754964890618e+01,1.250021006358390707e+01,3.812753754964891328e+01,1.250021006358390707e+01
5.937755484690582364e+01,1.250013588155444566e+01,3.937755484690583074e+01,1.250013588155444566e+01
6.062756537066199769e+01,1.250007459356917572e+01,4.062756537066200480e+01,1.250007459356917572e+01
6.187757026953313044e+01,1.250002338385337275e+01,4.187757026953313755e+01,1.250002338385337275e+01
6.187757026953313044e+01,1.250002338385337275e+01,4.187757026953313755e+01,1.250002338385337275e+01
3.148525499236787084e+01,6.000000009989494565e+00,1.148307324378250982e+01,6.000000009989495453e+00
3.211025499361648627e+01,6.500000014982848739e+00,1.210807324503112703e+01,6.500000014982849628e+00
3.278525499536441856e+01,7.000000019975692211e+00,1.278307324677905399e+01,7.000000019975693100e+00
3.351025499761160376e+01,7.500000024967962808e+00,1.350807324902623741e+01,7.500000024967962808e+00
3.428525500035798501e+01,8.000000029959588588e+00,1.428307325177261511e+01,8.000000029959590364e+00
3.511025500360348417e+01,8.500000034950486949e+00,1.510807325501811960e+01,8.500000034950486949e+00
3.598525500734803728e+01,9.000000039940555752e+00,1.598307325876267271e+01,9.000000039940557528e+00
3.691025501159154487e+01,9.500000044929679532e+00,1.690807326300618030e+01,9.500000044929683085e+00
3.788525501633392167e+01,1.000000004991771441e+01,1.788307326774854999e+01,1.000000004991771974e+01
3.891025502157502558e+01,1.050000005490448984e+01,1.890807327298966101e+01,1.050000005490449517e+01
3.998525502731473580e+01,1.100000005988979623e+01,1.998307327872937833e+01,1.100000005988980156e+01
4.111025503355289601e+01,1.150000006487337423e+01,2.110807328496753499e+01,1.150000006487337778e+01
4.228525504028930726e+01,1.200000006985489698e+01,2.228307329170394979e+01,1.200000006985490053e+01
