0,1,2,3
30.0,5.0,10.0,5.0
30.484999999850007,4.699999997000108,10.484999999850006,4.6999999970000985
31.43553939343886,4.399999994001281,11.420640458916361,4.399999994000846
32.34296192601921,4.099999991002085,12.28849099909937,4.099999991001557
33.19922661393511,3.7999999880028232,13.090746882420873,3.7999999880023543
33.997323440334036,3.499999985003688,13.83102203915286,3.4999999850033165
34.735354511783115,3.199999982004727,14.515607466494679,3.1999999820045586
35.41195961266567,2.899999979006053,15.151957079383555,2.8999999790062465
36.022568206089616,2.59999997600796,15.74386856390525,2.599999976008794
36.566787154390674,2.299999973011821,16.29634676498489,2.2999999730138967
37.04584713076375,1.999999980000067,16.818339934019207,1.9999999800016668
37.47298941945403,1.9999999800036836,17.328960304619212,1.9999999800053487
37.84844918906525,1.9999999800036368,17.83118769066792,1.999999980005337
38.16080031797604,1.9999999800037431,18.31108373659434,1.9999999800053478
38.413493989237395,1.999999980003744,18.77041210743578,1.9999999800052002
38.61016553725161,1.9999999800013764,19.2135285318986,1.9999999800018493
38.755192925184254,1.9999999800014043,19.643547581538122,1.9999999800018065
38.85545061838718,1.9999999800039492,20.06295400402154,1.9999999800048183
38.91734175005112,1.9999999800040444,20.4721327533969,1.9999999800046273
38.94634808402796,1.9999999800042163,20.87076678079281,1.9999999800044344
38.94922553963164,1.9999999800015356,21.256639876751024,1.9999999800015287
38.934563693681376,1.9999999800043387,21.626073825305124,1.9999999800040218
38.91032252852963,1.9999999800044315,21.978946989073798,1.9999999800038364
38.88258993200471,1.9999999800016839,22.314716810216346,1.999999980001376
38.85879895601408,1.9999999800017954,22.629875240109026,1.999999980001383
38.845307391555856,1.999999980005255,22.923744580553446,1.9999999800036266
38.84632818372139,1.9999999800055945,23.193376598836903,1.999999980003916
38.86665473618094,1.9999999800058932,23.43664873079092,1.999999980003971
38.911617706917134,1.9999999800022414,23.65496148716549,1.99999998000147
38.98220349020979,1.9999999800023476,23.8496132370469,1.9999999800014958
39.08020903184101,1.9999999800067232,24.02122395700498,1.9999999800042108
39.20911788621802,1.9999999800069295,24.17233218035146,1.9999999800043076
39.37008570590005,1.999999980007088,24.304877783223986,1.9999999800044004
