0,1,2
5.000000048588672,5.000000048814649,5.00000004883391
5.000000048589836,5.000000048813903,5.000000048828745
5.000000048589301,5.000000048818495,5.000000048827149
5.00000004858856,5.000000048825577,5.000000048825004
5.000000048587721,5.00000004883094,5.000000048824059
5.000000048587542,5.000000048836355,5.000000048826119
5.000000048588173,5.000000048842204,5.000000048827295
5.000000048589425,5.00000004884524,5.000000048826435
5.000000048590514,5.000000048845506,5.000000048826014
5.000000048590306,5.0000000488452345,5.000000048828898
5.000000048589426,5.000000048844272,5.000000048834214
5.0000000485861005,5.000000048840484,5.000000048838864
5.000000048582845,5.000000048836606,5.000000048843224
5.000000048579009,5.000000048831413,5.000000048846366
5.000000048574122,5.000000048823527,5.000000048849123
5.000000048570237,5.000000048816274,5.000000048852539
5.000000048569314,5.000000048810552,5.000000048855703
5.000000048570381,5.000000048804721,5.0000000488580385
5.000000048572547,5.00000004880027,5.000000048859087
5.000000048574728,5.000000048796992,5.0000000488587855
5.000000048574701,5.000000048794122,5.0000000488587375
5.00000004857304,5.0000000487939715,5.000000048859126
5.000000048570479,5.000000048796287,5.000000048858604
5.000000048565808,5.000000048798455,5.000000048857419
5.000000048558011,5.000000048800192,5.000000048856854
5.0000000485493,5.000000048802642,5.000000048858075
5.000000048542238,5.000000048804185,5.000000048859591
5.0000000485377285,5.0000000488037495,5.000000048859375
5.00000004853053,5.000000048803494,5.000000048859772
5.000000048519444,5.000000048806127,5.00000004886006
5.000000048510348,5.000000048810991,5.0000000488592
5.000000048501501,5.000000048813471,5.000000048858715
5.000000048495441,5.000000048814775,5.000000048858407
5.000000048494652,5.00000004881575,5.000000048857601
5.0000000484936375,5.000000048814679,5.000000048856589
5.0000000484947815,5.000000048813693,5.000000048856105
5.000000048498837,5.000000048812499,5.0000000488550755
5.000000048502223,5.000000048811026,5.000000048853754
5.000000048505203,5.000000048809821,5.00000004885349
5.000000048510031,5.000000048808495,5.000000048852382
5.000000048514892,5.000000048806387,5.0000000488509
5.000000048520019,5.000000048804328,5.000000048849679
5.000000048525141,5.0000000488025,5.00000004884834
5.0000000485285,5.000000048800151,5.000000048847364
5.000000049467351,5.000000049564193,5.000000049581296
5.000000048532979,5.000000048798828,5.000000048845741
5.0000000485307,5.000000048798679,5.0000000488447025
5.000000048525769,5.00000004879852,5.0000000488476
5.000000049464527,5.000000049565495,5.000000049580583
5.000000049464162,5.000000049567363,5.000000049579755
5.0000000494638295,5.000000049569253,5.000000049578665
5.000000048523333,5.00000004881703,5.0000000488390315
5.000000048526673,5.000000048820542,5.000000048843475
5.000000049467078,5.000000049572405,5.000000049577069
5.000000048536586,5.000000048819995,5.000000048839099
5.0000000485422085,5.000000048818585,5.000000048836661
5.000000048545017,5.000000048818608,5.000000048836681
5.000000048545298,5.0000000488233605,5.0000000488358625
5.000000048543577,5.000000048829994,5.000000048833997
5.000000048541381,5.00000004883574,5.0000000488326375
5.0000000485400395,5.000000048840227,5.000000048831017
5.000000048538888,5.000000048843147,5.000000048830033
5.000000048535982,5.0000000488428835,5.000000048831042
5.000000048534559,5.000000048842254,5.0000000488334475
5.000000048538719,5.000000048843315,5.000000048834875
5.000000048546926,5.00000004884375,5.000000048834455
5.000000048558032,5.0000000488435585,5.000000048833755
5.000000048570469,5.0000000488424305,5.000000048832828
5.000000048582198,5.000000048840287,5.000000048832739
5.000000048588508,5.00000004883483,5.000000048829497
5.000000048592403,5.000000048828463,5.000000048822512
5.000000048595996,5.000000048823359,5.000000048813385
5.000000048597972,5.000000048821032,5.000000048806718
5.000000048599717,5.000000048821992,5.000000048802982
5.00000004860156,5.000000048822621,5.000000048799015
5.000000048602624,5.0000000488205005,5.000000048796141
5.0000000486037655,5.000000048819532,5.000000048797329
5.000000048605579,5.00000004881933,5.000000048798032
5.000000048607501,5.0000000488167995,5.000000048796463
5.000000048608098,5.000000048815024,5.000000048796323
5.000000048608908,5.000000048816562,5.000000048798369
5.000000048609058,5.000000048820565,5.000000048802682
5.000000048608493,5.0000000488266165,5.000000048804121
5.000000048608264,5.000000048833902,5.00000004880221
5.000000048607276,5.0000000488413034,5.00000004880115
5.000000048606605,5.000000048847375,5.000000048799597
5.000000048606499,5.000000048851116,5.000000048798465
5.000000048606324,5.000000048853192,5.000000048799425
5.000000048604886,5.000000048853156,5.000000048802465
5.000000048603317,5.000000048851101,5.000000048806783
5.000000048602761,5.000000048846077,5.000000048811034
5.000000048602744,5.000000048838785,5.000000048816622
5.000000048602401,5.0000000488322875,5.00000004882212
5.000000048601695,5.000000048827197,5.000000048825672
5.0000000486008584,5.000000048822183,5.000000048828753
5.000000048599457,5.000000048818769,5.00000004883505
5.000000048598158,5.000000048816721,5.000000048841328
5.000000048597331,5.000000048816166,5.000000048844552
5.0000000485963305,5.000000048815154,5.000000048844625
5.000000048595313,5.000000048811513,5.000000048844199
5.000000048594206,5.000000048807882,5.000000048843604
5.0000000485930896,5.000000048803988,5.000000048840484
5.000000048591898,5.000000048800891,5.000000048838062
5.000000048591226,5.000000048800563,5.000000048835295
5.0000000485905085,5.000000048801294,5.0000000488308505
5.000000048589281,5.000000048801944,5.000000048825817
5.000000048587681,5.00000004880262,5.000000048821215
5.000000048585853,5.000000048804314,5.000000048817327
5.000000048584346,5.000000048807917,5.000000048815744
5.000000048583994,5.0000000488111285,5.000000048821379
5.000000048583809,5.000000048813756,5.0000000487807466
5.000000048582851,5.000000048816017,5.000000048757356
5.0000000485823,5.000000048817501,5.000000048760665
5.0000000485827085,5.000000048817815,5.000000048758717
5.000000048583732,5.000000048816885,5.000000048755765
5.000000048583994,5.000000048817626,5.000000048754038
5.000000048584483,5.000000048820082,5.000000048753182
5.000000048585374,5.000000048821189,5.0000000487509935
5.0000000485860125,5.000000048820899,5.000000048781185
5.000000048586057,5.000000048820312,5.000000048807548
5.000000048585699,5.000000048819721,5.000000048805842
5.000000048585882,5.000000048819225,5.0000000488101275
5.000000048586283,5.0000000488187935,5.000000048814793
5.000000048587247,5.000000048818529,5.0000000488160685
5.0000000485881335,5.000000048819515,5.000000048816397
5.000000048587923,5.000000048821791,5.000000048817417
5.000000048587217,5.00000004882627,5.00000004881978
5.000000048586271,5.00000004883254,5.000000048822715
5.0000000485851155,5.000000048837311,5.000000048824946
5.000000048584571,5.0000000488400556,5.000000048826206
5.000000048584949,5.000000048841634,5.000000048824568
5.0000000485852505,5.000000048842995,5.000000048821322
5.000000048585512,5.000000048843796,5.000000048817101
5.000000048585519,5.000000048843149,5.000000048814546
5.000000048585301,5.000000048843798,5.000000048814602
5.000000048585775,5.000000048846176,5.000000048812478
5.000000048585933,5.0000000488491,5.000000048808774
5.000000048584985,5.00000004885377,5.000000048807054
5.000000048583857,5.000000048860253,5.00000004880767
5.000000048582993,5.00000004886564,5.00000004880881
5.000000048580478,5.0000000488672685,5.000000048807449
5.000000048577655,5.000000048867533,5.0000000488056395
5.00000004857587,5.000000048867794,5.000000048804715
5.000000048574987,5.000000048868135,5.000000048804164
5.000000048574298,5.000000048868247,5.000000048803751
5.000000048573216,5.000000048868126,5.000000048803463
5.000000048571835,5.000000048868097,5.000000048802667
5.000000048570804,5.0000000488680945,5.000000048802416
5.000000048570047,5.000000048867788,5.00000004880544
5.00000004857214,5.000000048867325,5.000000048811605
5.0000000485727565,5.000000048866346,5.000000048818158
5.000000048569663,5.000000048866093,5.000000048824933
5.000000048565107,5.000000048866902,5.000000048832399
5.000000048558592,5.000000048867748,5.0000000488366485
5.000000048553898,5.000000048868349,5.000000048835873
5.000000048553515,5.000000048866899,5.000000048834641
5.000000048555453,5.000000048862,5.000000048835229
5.000000048557453,5.00000004885637,5.00000004883669
5.000000048559906,5.000000048852955,5.000000048837332
5.000000048564933,5.000000048851824,5.000000048836667
5.000000048571136,5.000000048849692,5.000000048835403
5.000000048573585,5.000000048845773,5.00000004883541
5.000000048574142,5.00000004884323,5.0000000488362755
5.00000004857396,5.000000048840923,5.000000048836811
5.000000048571317,5.000000048838648,5.000000048837544
5.000000048568893,5.0000000488368554,5.0000000488379275
5.000000048569824,5.000000048835047,5.000000048837318
5.000000048572667,5.0000000488340035,5.000000048836368
5.000000048574628,5.000000048834534,5.000000048835423
5.000000048575275,5.000000048835363,5.000000048833322
5.00000004857444,5.000000048834765,5.000000048831191
5.00000004857452,5.0000000488337335,5.000000048833035
5.000000048576141,5.000000048831187,5.00000004882214
5.000000048578077,5.000000048826177,5.000000048788414
5.000000049484479,5.000000049572729,5.000000049557521
5.000000048578655,5.0000000488205005,5.00000004877156
5.00000004857932,5.000000048819385,5.000000048772434
5.000000048579908,5.000000048818875,5.000000048771155
5.000000048580496,5.000000048819091,5.00000004876911
5.000000048581424,5.000000048820017,5.000000048767516
5.00000004858227,5.000000048822014,5.000000048753463
5.000000048581886,5.00000004882489,5.000000048758505
5.000000048580796,5.0000000488283165,5.000000048748516
5.000000048580158,5.000000048830782,5.000000048779149
5.000000049484484,5.0000000495776735,5.000000049566754
5.000000048576458,5.000000048843914,5.000000048813557
5.000000048574069,5.000000048849485,5.000000048822512
5.000000048573056,5.000000048853202,5.00000004882361
5.000000048572152,5.000000048854729,5.000000048830235
5.000000048572775,5.000000048852558,5.000000048818973
5.000000048574059,5.0000000488472995,5.000000048794552
5.000000049483491,5.000000049580188,5.000000049557606
5.000000048578488,5.000000048837658,5.00000004877517
5.000000048580166,5.000000048830127,5.00000004878616
5.000000049485446,5.000000049573063,5.000000049569272
5.0000000485818195,5.000000048816921,5.000000048827246
5.000000048582074,5.000000048811404,5.000000048823339
5.000000048582363,5.000000048808138,5.000000048826119
5.000000048582659,5.000000048806518,5.000000048829631
5.000000048582685,5.000000048806389,5.000000048832957
5.0000000485830585,5.000000048808391,5.00000004883656
5.000000048584454,5.000000048809387,5.000000048837072
5.000000048585878,5.000000048809703,5.000000048835357
5.00000004858656,5.000000048809663,5.000000048831397
5.000000048586619,5.000000048809808,5.00000004882656
5.00000004858656,5.000000048812793,5.000000048823568
5.00000004858646,5.000000048816555,5.000000048820895
5.0000000485860685,5.000000048820114,5.00000004881958
5.000000048585671,5.000000048823787,5.0000000488185075
5.000000048585906,5.000000048824977,5.000000048816674
5.000000048586875,5.000000048823977,5.0000000488148135
5.000000048588248,5.000000048822529,5.000000048812565
5.000000048589556,5.0000000488223195,5.000000048809101
5.000000048590281,5.000000048824061,5.00000004880479
5.000000048590558,5.0000000488263785,5.000000048802143
5.000000048590392,5.000000048830333,5.000000048801419
5.000000048590317,5.000000048835618,5.000000048801509
5.000000048590244,5.000000048840146,5.000000048801571
5.000000048589989,5.000000048844444,5.000000048803085
