0,1,2,3,4,5
554.0,-5.0,574.0,-5.0,594.0,-5.0
553.4749999998119,-5.5000000037636125,573.52500000025,-4.499999995000403,593.52500000025,-4.499999995000403
552.8999999999994,-5.999999992485771,573.1000000009844,-3.9999999903108376,593.1000000009992,-3.999999990014211
552.2750000011802,-6.499999983897725,572.6927930460096,-4.144139109185845,592.7250000022415,-3.4999999851408123
551.6000000027138,-6.999999985429279,572.2533791348416,-4.644139114173817,592.4000000039714,-2.999999980260863
550.8750000039428,-7.499999989991714,571.7639652231743,-5.14413911917311,592.0750000056959,-3.499999985251113
550.1000000047735,-7.999999993393376,571.2245513110071,-5.644139124171509,591.700000006921,-3.999999990246072
549.275000005287,-8.499999996337463,570.6351373983399,-6.144139129170084,591.2750000076466,-4.499999995242887
548.4000000055329,-8.999999998743647,569.995723485173,-6.644139134168763,590.8000000078723,-5.000000000240404
547.4750000055701,-9.500000000512795,569.3063095715062,-7.144139139167514,590.2750000075985,-5.500000005238298
546.5000000054683,-10.000000001523192,568.5668956573395,-7.644139144166315,589.7000000068247,-6.00000001023643
545.4750000051549,-10.500000004745017,567.7774817426729,-8.144139149165895,589.075000005551,-6.50000001523581
544.400000004537,-11.000000007612208,566.9380678275063,-8.644139154165494,588.4000000037776,-7.000000020235238
543.2750000038786,-11.500000005556124,566.0486539118398,-9.144139159164428,587.675000001504,-7.5000000252337555
542.1000000035004,-12.00000000200846,565.1092399956734,-9.64413916416339,586.8999999987308,-8.000000030232334
540.8750000032395,-12.500000003209731,564.1198260790071,-10.14413916916302,586.0749999954576,-8.500000035231835
539.6000000033198,-12.999999995184435,563.0804121618409,-10.644139174162,585.1999999916844,-9.00000004023048
538.2750000043776,-13.499999983659189,561.9909982441748,-11.144139179160984,584.2749999874114,-9.50000004522913
536.9000000061519,-13.999999980853756,560.8515843260086,-11.644139184160611,583.2999999826386,-10.000000050228635
535.4750000083434,-14.49999997531685,559.6621704073426,-12.144139189160231,582.2749999773657,-10.500000055228137
534.0000000113126,-14.999999965299237,558.4227564881766,-12.644139194159846,581.1999999715929,-11.000000060227627
532.4750000177601,-15.499999905753066,557.1333425685107,-13.144139199158747,580.0749999653202,-11.500000065226184
530.9000000329418,-15.99999979061134,555.7939286483448,-13.644139204157607,578.8999999585477,-12.000000070224695
529.2750000607629,-16.49999965296702,554.404514727679,-14.144139209157176,577.6749999512753,-12.500000075224136
527.6015351846877,-16.969297868535808,552.9651008065134,-14.644139214156718,576.3999999435028,-13.00000008022355
525.8839091144854,-17.383223535510677,551.4756868848477,-15.144139219156232,575.0749999352306,-13.500000085222936
524.1271127517691,-17.7527037188151,549.9362729626821,-15.644139224155708,573.6999999264583,-14.000000090222288
522.3351924214603,-18.085702887361748,548.3468590400166,-16.144139229155137,572.274999917186,-14.500000095221598
520.5115195908253,-18.387753725337607,546.7074451168511,-16.644139234154498,570.799999907414,-15.00000010022086
518.6590156090153,-18.66232591086168,545.0180311931857,-17.14413923915377,569.2749998971419,-15.500000105220067
516.780346459864,-18.911057072165484,543.2786172690204,-17.644139244151432,567.69999988637,-16.000000110217698
514.8781004850355,-19.13386242440361,541.4892033443554,-18.1441392491504,566.0749998750983,-16.500000115216757
512.95496195274,-19.328908221508595,539.6497894191905,-18.644139254146683,564.3999998633268,-17.00000012021387
511.01389069394986,-19.492516954293,537.7603754935259,-19.14413925914471,562.6749998510554,-17.500000125212683
509.05831902153375,-19.61891649402904,535.8209615673617,-19.64413926414084,560.8999998382842,-18.0000001302113
507.09154730276794,-19.71651788128733,533.8387545941548,-20.00000019999613,559.0749998250133,-18.500000135209632
505.1161310745773,-19.791806682525248,531.8387545741555,-20.000000199989334,557.1999998112425,-19.00000014020369
503.13405146982774,-19.84978541246568,529.8387545541563,-20.000000199989334,555.2749997969726,-19.50000014519592
501.1468483792834,-19.894276398420946,527.838754534157,-20.000000199989334,553.2999997822038,-20.000000150178867
499.1557242771542,-19.928205644163903,525.8387545141575,-20.00000019999613,551.2999997646954,-20.000000199993757
497.16162463163255,-19.95378726626939,523.8387544941578,-20.00000019999613,549.2999997446958,-20.00000019999367
495.1653015207207,-19.972674951968,521.8387544741581,-20.00000019999613,547.2999997246962,-20.000000199993632
493.16736534551563,-19.986048552132694,519.8387544541588,-20.000000199989334,545.2999997046973,-20.00000019998249
491.1683256301598,-19.994745754984315,517.8387544341596,-20.000000199989334,543.2999996846986,-20.00000019998264
489.16862180212183,-19.999330805775426,515.8387544141608,-20.00000019999613,541.2999996647006,-20.000000199993764
487.1686553615223,-19.99999800621364,513.8387543941611,-20.00000019999613,539.2999996447011,-20.00000019999383
485.1687292409425,-19.99852440538218,511.8387543741618,-20.00000019998922,537.2999996247021,-20.00000019998329
483.1690701580003,-19.99465725346336,509.8387543541626,-20.00000019998914,535.2999996047033,-20.000000199983663
481.1700639148384,-19.98546760977448,507.838754334163,-20.000000199996023,533.2999995847041,-20.000000199994187
479.1723019954329,-19.96977077833546,505.83875431416334,-20.000000199995977,531.2999995647045,-20.00000019999428
477.1763998672671,-19.94827178498081,503.838754294164,-20.00000019998879,529.2999995447054,-20.000000199984505
475.1829153516652,-19.921418527057742,501.83875427416484,-20.00000019998865,527.2999995247065,-20.00000019998476
473.192383517003,-19.88921816618579,499.8387542541657,-20.000000199988506,525.2999995047077,-20.000000199984616
471.2052957103938,-19.8525379659979,497.83875423416623,-20.00000019999577,523.2999994847083,-20.000000199994364
469.2220909750057,-19.811556741765216,495.8387542141665,-20.000000199995707,521.2999994647088,-20.000000199994314
467.24316445796796,-19.76697359898864,493.8387541941668,-20.00000019999564,519.2999994447092,-20.000000199994272
465.26880224544396,-19.72027065149165,491.8387541741672,-20.00000019999557,517.2999994247097,-20.000000199994236
463.2992106659864,-19.67156093765962,489.83875415416753,-20.000000199995497,515.2999994047101,-20.000000199994204
461.33457557792434,-19.62114082358103,487.83875413416786,-20.00000019999542,513.2999993847105,-20.00000019999418
459.3750270627362,-19.56982948018114,485.83875411416824,-20.00000019999534,511.29999936471097,-20.00000019999416
457.42064646895267,-19.51778239548917,483.838754094169,-20.00000019998692,509.29999934471186,-20.00000019998388
455.47149619397226,-19.46522310411913,481.83875407417,-20.00000019998667,507.2999993247131,-20.000000199983862
453.5275888433101,-19.412923909123094,479.83875405417103,-20.00000019998642,505.29999930471433,-20.000000199983884
451.5888244526773,-19.36236390353425,477.83875403417204,-20.00000019998617,503.2999992847155,-20.00000019998393
449.65504277776597,-19.313269594691832,475.8387540141731,-20.00000019998592,501.2999992647167,-20.000000199984004
447.7261142303118,-19.26530135439149,473.83875399417417,-20.00000019998564,499.2999992447179,-20.00000019998409
445.80191593045504,-19.21866464274452,471.8387539741748,-20.000000199994684,497.2999992247186,-20.000000199994265
443.88229349828896,-19.173784000575967,469.8387539541752,-20.000000199994577,495.29999920471903,-20.000000199994314
441.9670140192516,-19.131805580171445,467.83875393417566,-20.000000199994474,493.29999918471947,-20.00000019999437
440.05580567534184,-19.09236129802431,465.83875391417604,-20.000000199994364,491.2999991647199,-20.00000019999444
438.148429651269,-19.055159183433748,463.8387538941764,-20.000000199994247,489.2999991447203,-20.00000019999451
436.24468803557113,-19.019673130522875,461.83875387417663,-20.00000019999412,487.29999912472044,-20.00000019999458
434.3444414438186,-18.985258704527627,459.8387538541776,-20.000000199983404,485.2999991047213,-20.000000199985287
432.4475852539304,-18.95186509323525,457.8387538341789,-20.00000019998298,483.29999908472234,-20.00000019998551
430.55400948610986,-18.919650263175665,455.83875381418085,-20.00000019999366,481.2999990647241,-20.00000019999483
428.6635757338504,-18.889024782014705,453.8387537941819,-20.00000019998205,479.2999990447249,-20.000000199986
426.7761285559896,-18.8599187752008,451.83875377418326,-20.00000019998152,477.29999902472593,-20.000000199986264
424.89151381674674,-18.832376009657843,449.8387537541847,-20.00000019998071,475.299999004727,-20.000000199986392
423.0095727035107,-18.806446255063285,447.83875373418556,-20.000000199992577,473.2999989847276,-20.000000199995046
421.13014960600697,-18.782015695010077,445.83875371418617,-20.0000001999921,471.29999896472793,-20.00000019999504
419.25311403096197,-18.7586958058903,443.8387536941867,-20.00000019999156,469.2999989447284,-20.000000199995025
417.3783640559565,-18.736303694218623,441.8387536741882,-20.000000199975016,467.29999892472915,-20.000000199986257
415.5058040049802,-18.71489732530749,439.8387536541902,-20.000000199973,465.29999890473016,-20.000000199986232
413.6353262037055,-18.694658700185336,437.83875363419236,-20.000000199970604,463.2999988847312,-20.000000199986204
411.7668031981759,-18.67580141040746,435.8387536141969,-20.00000019996772,461.2999988647333,-20.000000199986168
409.9000873768641,-18.65851501582959,433.8387535941979,-20.00000019996422,459.29999884473364,-20.00000019998614
408.03502127027747,-18.64280711590286,431.83875357420084,-20.00000019995989,457.29999882473464,-20.000000199986115
406.1714531638618,-18.62855501240989,429.8387535542041,-20.00000019995437,455.29999880473565,-20.00000019998609
404.3092430711271,-18.615646842283937,427.8387535342062,-20.0000001999808,453.2999987847363,-20.000000199994943
402.4482396650818,-18.604421278622915,425.83875351420784,-20.000000199977283,451.29999876473664,-20.000000199994936
400.5882971846245,-18.594428330524163,423.83875349420975,-20.000000199972057,449.29999874473697,-20.00000019999493
398.72929648998,-18.585585562365512,421.8387534742123,-20.00000019996363,447.29999872473735,-20.00000019999492
396.87113086025016,-18.57772703223096,419.8387534542158,-20.000000199947973,445.29999870473773,-20.00000019999491
395.0137102524138,-18.570685124497302,417.83875343422073,-20.000000199926763,443.2999986847381,-20.0000001999949
393.1569485246191,-18.564549431396685,415.83875341422697,-20.00000019991157,441.2999986647385,-20.000000199994812
391.3007474661672,-18.55947173764036,413.8387533942445,-20.0000001997019,439.2999986447394,-20.0000001999852
389.44500538462296,-18.555369893243917,411.83875337425854,-20.00000019986815,437.29999862474006,-20.00000019999443
387.58963064727897,-18.552124853636045,409.83875335426995,-20.000000199838563,435.2999986047405,-20.000000199994208
385.73454889280083,-18.54951023592593,407.83875333428443,-20.00000019979272,433.29999858474093,-20.00000019999396
383.8797098251258,-18.54727111757513,405.8387533143038,-20.000000199715178,431.2999985647414,-20.00000019999369
382.0250762683535,-18.54540001787236,403.8387532943292,-20.000000199634933,429.29999854474187,-20.00000019999339
380.17061667279023,-18.54379189339213,401.84810710611225,-19.81292356452163,427.29999852474236,-20.00000019999305
378.31630561268423,-18.542429308727773,399.8824802357253,-19.49961384321649,425.2999985047429,-20.000000199992677
376.46210919664816,-18.54149901199396,397.9438341986867,-19.27330689755634,423.29999848474347,-20.000000199992265
374.6079823591953,-18.54103773706288,396.0270660427886,-19.062056220406408,421.299998464744,-20.00000019999181
372.7538811008777,-18.540987429287803,394.1287529726892,-18.904205181581933,419.2999984447447,-20.000000199991312
370.89976674090235,-18.541299770220444,392.2438889698144,-18.79307487591413,417.29999842474535,-20.00000019999077
369.0456098199659,-18.541838648509312,390.3684054140494,-18.71659623938558,415.29999840474613,-20.00000019999017
367.1914018471473,-18.542320807861486,388.49925795823077,-18.666352876986767,413.2999983847469,-20.00000019998954
365.3371567257926,-18.54258161923222,386.63434357519554,-18.63193478371714,411.2999983647487,-20.00000019996905
363.4828862501302,-18.54282789401581,384.77253848566136,-18.604167006967465,409.2999983447512,-20.00000019996653
361.62857776860676,-18.543341736451698,382.9132589006489,-18.58142469328046,407.29999832475266,-20.00000019998674
359.77419819939666,-18.5442496477508,381.05593957280223,-18.564961863653583,405.2999983047537,-20.00000019998534
357.9197091090811,-18.54553215856164,379.199981455443,-18.55420048353033,403.2999982847549,-20.00000019998352
356.0650927392264,-18.54679523853202,377.3446406490201,-18.552615644928245,401.29999826475625,-20.000000199981027
354.2103585808754,-18.54788792848991,375.4894012083023,-18.55217316942718,399.29999824475783,-20.000000199977364
352.3555082447768,-18.549118793480787,373.6344525776757,-18.546799443105368,397.2999982247598,-20.000000199971367
350.5005209518381,-18.550627065294236,371.77997834933564,-18.54268512369544,395.2999982047651,-20.000000199908108
348.64536482275486,-18.552495516371625,369.92587043744913,-18.53947311403635,393.29999818477245,-20.000000199899063
346.7900109890016,-18.55458115869317,368.07186097732745,-18.540716088396938,391.2999981647805,-20.000000199889204
344.93446108087494,-18.556417003839872,366.2174394781009,-18.54771389613371,389.2999981447855,-20.00000019995571
343.078765265303,-18.557499307597737,364.36211367108456,-18.558802244192552,387.2999981247933,-20.00000019986424
341.2230079092871,-18.55764781272089,362.5057851706937,-18.56776776362512,385.29999810479956,-20.00000019994421
339.3672610315662,-18.55728974169576,360.649019586236,-18.56754392552816,383.299998084804,-20.000000199938324
337.511555873092,-18.556813427788654,358.7924429705769,-18.563988387653783,381.2999980648091,-20.000000199929406
335.6558901294426,-18.556501445198723,356.9362888784272,-18.5590934553396,379.2999980448152,-20.00000019991231
333.8002404492616,-18.556492158421506,355.080590510865,-18.55487389590306,377.2999980248307,-20.00000019973428
331.9445810717129,-18.556695392552022,353.225174163572,-18.553453049958023,375.3037547765193,-19.92486476636016
330.0888895188258,-18.55713566519,351.3699169821235,-18.55169057901253,373.3257132663331,-19.635965437364703
328.233134362285,-18.557967465626025,349.5149190276099,-18.54826851126101,371.37355751984785,-19.40714949234099
326.3772827149695,-18.5590654806846,347.6600972166682,-18.548167707572727,369.4434695651295,-19.19460960202642
324.5213140618015,-18.56030758267698,345.8052178875058,-18.549418875674554,367.5320180828338,-19.03442004388644
322.6652170916994,-18.561631819364777,343.95021753875875,-18.550588099266463,365.6345951023772,-18.914039565244263
320.8090024343492,-18.562661327637223,342.09481864349067,-18.557389806094506,363.74770025777764,-18.823857326748648
318.9527207493421,-18.56297237250482,340.23857770068304,-18.56742905005867,361.8686479376624,-18.757189075555896
317.0964469296015,-18.56250402230768,338.38150388565344,-18.574047250532285,359.9944849157839,-18.726071362014565
315.24024288579653,-18.56157685379177,336.5240914822036,-18.574200818465048,358.124098359792,-18.68165975782308
313.38414543101277,-18.560372241882973,334.6667187261475,-18.573254302657016,356.25802626672254,-18.63978210356532
311.5281725932803,-18.55908451276644,332.809520727871,-18.57070566287276,354.3954820508544,-18.611102213795014
309.67232926891245,-18.557781974589886,330.95258002301085,-18.56810843433061,352.535424706969,-18.59004466391488
307.8166315446493,-18.556172510672152,329.0956122188172,-18.57124764954198,350.6771524819029,-18.57539983740775
305.9611169297516,-18.554119787281785,327.238384801746,-18.57330069188208,348.8200513507442,-18.56662278576554
304.1058156482283,-18.55190584318363,325.38122898853595,-18.5698155723184,346.96382203744747,-18.55796348017012
302.25073458101457,-18.549715501092525,323.52446333794876,-18.56549743942491,345.10838362355224,-18.55080479773438
300.39586814079456,-18.547613303306832,321.66809992457553,-18.56177082803973,343.2536560859611,-18.543745954088493
298.54120356374307,-18.54567823772367,319.8121328309717,-18.557571044037164,341.3994891380108,-18.5395930049174
296.6867179672019,-18.54403369309932,317.9566348127857,-18.55238931968297,339.54561178318454,-18.53795409160881
294.83237627842306,-18.542800082477022,316.10167751015473,-18.54675673293532,337.6919787068771,-18.534707434540923
292.9781405357812,-18.541914770358968,314.24715927853987,-18.543607899361923,335.8386425340834,-18.53201602133293
291.12397916907304,-18.541312563804517,312.39290545940133,-18.5414684834084,333.98536948760506,-18.533444908234014
289.2698722016672,-18.540826784311538,310.53874581665673,-18.54172437148373,332.132031552553,-18.53331379280682
287.41581716428357,-18.540273963360693,308.6844793300151,-18.543605361351087,330.27870344562257,-18.53324834580128
285.5618163558388,-18.539742205535447,306.8301732232024,-18.54251677490223,328.4250736784164,-18.5393469983218
283.70786221596194,-18.539340592001697,304.9760305650573,-18.540336388000814,326.5708331685825,-18.545463198356785
281.8539524632526,-18.5388544621844,303.12189295333627,-18.5424158464191,324.7160914712792,-18.549370747710498
280.00011935005654,-18.537807801736204,301.2672702094608,-18.5500390310917,322.8609836940706,-18.552784796461022
278.1464288183339,-18.536002832717337,299.4119564005055,-18.55623714801352,321.0057219705738,-18.552449673476616
276.29295184774094,-18.53353657914052,297.55623103170353,-18.55827022802665,319.1506009074971,-18.549971588057083
274.4397414987066,-18.5306704015466,295.7005126513899,-18.556097378246225,317.2956024450043,-18.54999766179936
272.5868258364807,-18.527642842971854,293.845117094699,-18.551813755571104,315.44062526480184,-18.549545942249598
270.73422174658464,-18.524438954949925,291.99004904530966,-18.54954723221566,313.58584129177785,-18.546133518229663
268.8819314010725,-18.52136795529292,290.13545331220325,-18.54236742991189,311.73141231074334,-18.54244610246037
267.0299184720251,-18.518890625654542,288.2817955866872,-18.53078708040906,309.8772118532881,-18.541563046645592
265.1781182295252,-18.5171142243418,286.4291520857621,-18.52208293809282,308.0230846002038,-18.540982015040573
263.3264626876825,-18.515996612513284,284.57724896986986,-18.51597937975181,306.1691493723512,-18.537722542011437
261.47489940939016,-18.515268953334274,282.7257271891461,-18.51445623472417,304.3153690921161,-18.537883062691645
259.62340490147824,-18.514621204904348,280.8741920826917,-18.51624589436326,302.46131324074594,-18.543233964711813
257.77198311620776,-18.51381450050448,279.0224110840133,-18.519374079205143,300.60689853192616,-18.54506021168355
255.92065111065943,-18.512825610462937,277.170416361459,-18.520520371880597,298.75257158170325,-18.541478792775838
254.06941182071233,-18.51196018847989,275.31857408678565,-18.51632512158594,296.8988255416494,-18.533442008300597
252.21824137015784,-18.51144882261079,273.4672058755596,-18.511039102934483,295.0461108566551,-18.520851691586607
250.3671061126767,-18.511256327012457,271.616224408774,-18.50859023277797,293.1945642809587,-18.51007982234135
248.51598308007323,-18.511204325058863,269.7653410668997,-18.509076604707968,291.34376689459936,-18.50586790484473
246.66486337729282,-18.5111897305476,267.914391050239,-18.50992372850596,289.49329207929816,-18.503628401179327
244.8137414615968,-18.51124858337122,266.0634261518522,-18.509374239229214,287.64323523035904,-18.497508577602567
242.96261041725518,-18.51137230346068,264.2124949958902,-18.50924888001066,285.79375455970427,-18.492104835492093
241.11147638142035,-18.511308413236637,262.36138367357535,-18.51297756628589,283.9445914037286,-18.49115828402138
239.26037210890797,-18.51077703701119,260.50979640395343,-18.51876782615295,282.09533323448295,-18.494005100892
237.40934792446075,-18.509706651932927,258.6577187200113,-18.52278585268916,280.24565561825824,-18.499547223602047
235.55845092400943,-18.508233357093,256.8054118143042,-18.52335226145305,278.3955108773933,-18.50334759369751
233.7077066356175,-18.506652410745,254.95325040566098,-18.519875911410683,276.5451142745243,-18.504584463683123
231.85711337365512,-18.50521282850341,253.10151854114577,-18.51476137889373,274.6945073130357,-18.50755476608953
230.0066480122453,-18.50409439969099,251.25032374661288,-18.50913451176293,272.8435358996047,-18.511873502528296
228.15626633095354,-18.503539226144166,249.39977910440064,-18.501758332484567,270.9922961106616,-18.512922276333978
226.30589590915793,-18.503869209768407,247.5500831564475,-18.492160626577515,269.1411475380092,-18.51004917671454
224.45545198770043,-18.50500921938244,245.70110241765428,-18.487454149287537,267.2901844218908,-18.509213145652573
222.60487455772142,-18.506539380197992,243.85224229825798,-18.489748238636427,265.43912399899193,-18.511995312325325
220.75413557369495,-18.50824030033068,242.0031234262625,-18.492629201272955,263.587946220255,-18.51156026241465
218.90320525320283,-18.51036610951085,240.15399452304223,-18.489948863133563,261.7368496828678,-18.51037048532893
217.05202180211643,-18.51330291221832,238.3053164927092,-18.483611743527117,259.8857839540786,-18.51094409045614
215.20050862169825,-18.51696069614489,236.4570061877227,-18.48259435620196,258.0346453263304,-18.511828464507698
213.34860325780488,-18.521146581720775,234.60863685113537,-18.48479237554519,256.1834300688172,-18.512476685755846
211.4962695291456,-18.52552799146529,232.7598389596322,-18.49116545451957,254.3321624848976,-18.51287499263548
209.6435080153226,-18.5297022849954,230.9102197208636,-18.501219320852083,252.48084254213097,-18.51352386269697
207.7903387859834,-18.533682301788023,229.0597861406407,-18.50745228360637,250.6295431230032,-18.51246451985711
205.93678879591744,-18.537317499530914,227.2086374588257,-18.515521352693785,248.7783728329942,-18.510941280323628
204.08289821802327,-18.540494058352756,225.3566819273688,-18.523589276443463,246.92732609891334,-18.50999340129331
202.22870620724677,-18.54334615717648,223.5041019874564,-18.528009521805487,245.0763572739196,-18.50938309858048
200.3742496693302,-18.54578460115492,221.6509842147354,-18.53434593261541,243.22528330423478,-18.51209629511649
198.5195783702456,-18.547641380537943,219.79716339219112,-18.542070518270208,241.3738256680424,-18.51705642873159
196.664751331817,-18.548899388034105,217.9426581420285,-18.548034484980377,239.521876494843,-18.52192703525532
194.809828769947,-18.549551849365635,216.08759636874265,-18.553200980735653,237.66946263680921,-18.52635012542009
192.95486622616482,-18.549699026278255,214.23213440834922,-18.55603822713234,235.81665625925598,-18.529777425644525
191.09990163281742,-18.54959284067097,212.37657082237047,-18.55523349244225,233.96366204526322,-18.5301068542104
189.2449556229858,-18.54932735596028,210.5210709531824,-18.554763891318533,232.11063988279233,-18.530336395208444
187.3900377454204,-18.549030195348053,208.66566715231733,-18.55331212598437,230.2573551563882,-18.535358132872897
185.53513925852934,-18.548939542473104,206.81053577177687,-18.54931548482448,228.40361027737362,-18.53953944741933
183.6802348410684,-18.549148806746736,204.9557826307963,-18.54574733478729,226.54947811839014,-18.54310373225049
181.82530361987727,-18.54947561707589,203.10118606734272,-18.546183934284432,224.69476159278219,-18.55122677990973
179.9703380615485,-18.549835549499548,201.246538445976,-18.546768493049445,222.83915208796185,-18.56096331649694
178.11533426309518,-18.550240419565046,199.3918602422808,-18.54679558085663,220.98273158564558,-18.567446729829697
176.2602932149004,-18.55058054433204,197.5370878805848,-18.548651653062382,219.12591815747248,-18.5688218336325
174.4052268409116,-18.55074693544425,195.682084929106,-18.551407376512444,217.2690663531622,-18.568214252572243
172.55016299410875,-18.550530000612657,193.82671273378912,-18.55603652982702,215.41237936511033,-18.565525508464862
170.69515053037088,-18.54971927414415,191.9708322750281,-18.56157264539185,213.55599329482828,-18.562195897176476
168.8402441744962,-18.54840784334884,190.1145881210395,-18.563310434378295,211.69990761139928,-18.55951777140365
